date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper
2026-03-04 22:00:00+00:00,,17436.659739283834,16523.952386536042,18352.241261422998
2026-03-04 23:00:00+00:00,,16646.21951208787,15731.591013025733,17558.396959293583
2026-03-05 00:00:00+00:00,,16159.083061145424,15245.962054573982,17073.36716634114
2026-03-05 01:00:00+00:00,,16094.815920932679,15182.061218668765,17009.020836762273
2026-03-05 02:00:00+00:00,,16496.728958482126,15581.737365841707,17408.15305840959
2026-03-05 03:00:00+00:00,,17320.925880952967,16408.110909038413,18234.41559224313
2026-03-05 04:00:00+00:00,,18448.01314072654,17533.517196637233,19361.011459085556
2026-03-05 05:00:00+00:00,,19705.273874799725,18791.32397326623,20618.316953334026
2026-03-05 06:00:00+00:00,,20892.133715922082,19979.087445636407,21806.267378894525
2026-03-05 07:00:00+00:00,,21746.527490685392,20832.902391416897,22659.415906918963
2026-03-05 08:00:00+00:00,,22149.25560371186,21235.86976181075,23062.42389748807
2026-03-05 09:00:00+00:00,,22122.97042586111,21208.618164500884,23035.23203624985
2026-03-05 10:00:00+00:00,,21800.955412449137,20885.247858820847,22714.920090066178
2026-03-05 11:00:00+00:00,,21322.199420589524,20405.937864291325,22235.647242149113
2026-03-05 12:00:00+00:00,,20833.657503787825,19916.206812892648,21748.102135919864
2026-03-05 13:00:00+00:00,,20512.876745051326,19597.993704544588,21428.08650262924
2026-03-05 14:00:00+00:00,,20451.520758322302,19534.98616381958,21365.926059573387
2026-03-05 15:00:00+00:00,,20686.73317130545,19771.181718239717,21599.280314108248
2026-03-05 16:00:00+00:00,,21051.565402743832,20136.920591351023,21964.757713721854
2026-03-05 17:00:00+00:00,,21245.8123964498,20330.917917303825,22157.72531935781
2026-03-05 18:00:00+00:00,,21068.692191513877,20154.293012415234,21980.651337927524
2026-03-05 19:00:00+00:00,,20492.615074690308,19575.315460976668,21405.145141665787
2026-03-05 20:00:00+00:00,,19619.54999509478,18704.738338141084,20532.426258260624
2026-03-05 21:00:00+00:00,,18594.337335402,17679.354556337887,19507.631462422185
2026-03-05 22:00:00+00:00,,17579.596869116715,16665.98932899114,18492.568363070535
2026-03-05 23:00:00+00:00,,16758.52779323443,15843.97892724421,17671.33167010154
2026-03-06 00:00:00+00:00,,16246.550913275001,15331.31672059057,17159.3692740208
2026-03-06 01:00:00+00:00,,16165.280343538123,15248.98789284785,17077.300075646373
2026-03-06 02:00:00+00:00,,16566.141907168683,15649.50810767254,17477.618548022565
2026-03-06 03:00:00+00:00,,17405.962050592898,16489.097899498076,18317.93786391052
2026-03-06 04:00:00+00:00,,18537.62841903327,17622.312103132805,19449.464793170697
2026-03-06 05:00:00+00:00,,19789.986236146928,18874.707493008857,20702.10970293796
2026-03-06 06:00:00+00:00,,20991.640092936817,20078.91106063539,21905.12091502799
