date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper
2026-03-05 02:00:00+00:00,,9778.89791132129,9458.101508068774,10099.694314573806
2026-03-05 03:00:00+00:00,,10372.349435513881,10051.553032261365,10693.145838766399
2026-03-05 04:00:00+00:00,,11306.930385950112,10986.133982697596,11627.72678920263
2026-03-05 05:00:00+00:00,,12270.954200174205,11950.157796921689,12591.75060342672
2026-03-05 06:00:00+00:00,,13102.155895644537,12781.359492392021,13422.952298897055
2026-03-05 07:00:00+00:00,,13356.286797026589,13035.490393774073,13677.083200279107
2026-03-05 08:00:00+00:00,,13337.524658678414,13016.728255425898,13658.32106193093
2026-03-05 09:00:00+00:00,,13313.610649020553,12992.814245768035,13634.407052273069
2026-03-05 10:00:00+00:00,,13118.06901177083,12797.272608518313,13438.865415023345
2026-03-05 11:00:00+00:00,,12787.821334224818,12467.0249309723,13108.617737477334
2026-03-05 12:00:00+00:00,,12493.388708602384,12172.592305349866,12814.1851118549
2026-03-05 13:00:00+00:00,,12336.295862928333,12015.499459675817,12657.092266180849
2026-03-05 14:00:00+00:00,,12299.114893049205,11978.31848979669,12619.911296301723
2026-03-05 15:00:00+00:00,,12417.392842707335,12096.59643945482,12738.189245959853
2026-03-05 16:00:00+00:00,,12621.182588856678,12300.38618560416,12941.978992109194
2026-03-05 17:00:00+00:00,,13195.515283135739,12874.718879883223,13516.311686388255
2026-03-05 18:00:00+00:00,,13082.335333545983,12761.538930293467,13403.1317367985
2026-03-05 19:00:00+00:00,,12359.5056077339,12038.709204481382,12680.302010986416
2026-03-05 20:00:00+00:00,,11727.497591924464,11406.701188671948,12048.29399517698
2026-03-05 21:00:00+00:00,,11139.17503636654,10818.378633114024,11459.971439619056
2026-03-05 22:00:00+00:00,,10580.70591001893,10259.909506766415,10901.502313271449
2026-03-05 23:00:00+00:00,,10236.703817438372,9915.907414185856,10557.500220690888
2026-03-06 00:00:00+00:00,,9980.625825220783,9659.829421968267,10301.422228473299
2026-03-06 01:00:00+00:00,,10005.033362637007,9684.23695938449,10325.829765889524
2026-03-06 02:00:00+00:00,,10188.856206152499,9868.059802899983,10509.652609405015
2026-03-06 03:00:00+00:00,,10770.62860929372,10449.832206041203,11091.425012546237
2026-03-06 04:00:00+00:00,,11589.883680318946,11269.08727706643,11910.680083571464
2026-03-06 05:00:00+00:00,,12589.747756097107,12268.95135284459,12910.544159349623
2026-03-06 06:00:00+00:00,,13443.749832917578,13122.95342966506,13764.546236170094
2026-03-06 07:00:00+00:00,,13587.538218519316,13266.7418152668,13908.334621771832
2026-03-06 08:00:00+00:00,,13534.345724495146,13213.549321242628,13855.142127747662
2026-03-06 09:00:00+00:00,,13533.819623004947,13213.023219752431,13854.616026257463
2026-03-06 10:00:00+00:00,,13298.69593417108,12977.899530918565,13619.492337423599
2026-03-06 11:00:00+00:00,,12907.88542180704,12587.089018554523,13228.681825059557
2026-03-06 12:00:00+00:00,,12643.623276591836,12322.82687333932,12964.419679844354
2026-03-06 13:00:00+00:00,,12418.654374674989,12097.857971422472,12739.450777927505
2026-03-06 14:00:00+00:00,,12529.957883191968,12209.161479939452,12850.754286444484
2026-03-06 15:00:00+00:00,,12771.76976356661,12450.973360314092,13092.566166819126
2026-03-06 16:00:00+00:00,,13182.83467091025,12862.038267657734,13503.631074162766
2026-03-06 17:00:00+00:00,,13707.878261000533,13387.081857748017,14028.674664253049
2026-03-06 18:00:00+00:00,,13657.091273933895,13336.294870681377,13977.88767718641
2026-03-06 19:00:00+00:00,,13175.075583265982,12854.279180013464,13495.871986518498
2026-03-06 20:00:00+00:00,,12510.771683201288,12189.975279948772,12831.568086453804
2026-03-06 21:00:00+00:00,,11934.720807492798,11613.924404240282,12255.517210745315
2026-03-06 22:00:00+00:00,,11326.516105138002,11005.719701885486,11647.31250839052
2026-03-06 23:00:00+00:00,,10741.787252496892,10420.990849244376,11062.583655749408
